unique_id,dataset_index,task_number,eraser_size,remaining_mask,points,user_id,actual_MNIST_label,submitted_MNIST_label,task_duration
2003,2121,9,100,19,15,318,0,0,10027
2004,2122,10,200,0,-2,318,1,1,4978
2005,2123,1,5,88,78,320,1,1,29176
2006,2124,2,10,81,77,320,8,8,12622
2007,2126,3,16,44,34,320,6,6,25397
2008,2129,4,20,66,64,320,4,4,8812
2009,2130,5,25,63,61,320,3,3,6588
2010,2131,6,40,36,34,320,5,5,7609
2011,2132,7,50,42,40,320,3,3,5971
2012,2128,1,5,87,71,323,3,3,44634
2013,2133,8,80,24,22,320,7,7,9738
2014,2136,9,100,6,4,320,1,1,5216
2015,2137,10,200,0,0,320,9,9,4574
2016,2135,2,10,66,54,323,8,8,34599
2017,2138,3,16,62,54,323,6,6,22043
2018,2134,1,5,83,57,324,1,1,69179
2019,2139,4,20,64,58,323,8,3,17824
2020,2140,2,10,74,66,324,9,9,22614
2021,2141,5,25,53,47,323,9,9,18867
2022,2142,3,16,71,67,324,7,7,14535
2023,2143,6,40,41,37,323,5,6,11981
2024,2146,7,50,61,59,323,3,3,7093
2025,2144,4,20,58,52,324,0,0,19269
2026,2147,8,80,28,26,323,0,0,7949
2027,2149,5,25,60,56,324,3,3,13847
2028,2150,9,100,19,11,323,8,4,22278
2029,2147,1,5,86,76,326,0,0,29238
2030,2151,6,40,43,39,324,1,1,10535
2031,2144,1,5,90,72,325,0,0,47290
2032,2152,7,50,55,53,324,6,6,5956
2033,2152,10,200,0,-2,323,6,6,7958
2034,2152,2,10,85,81,326,6,6,13257
2035,2156,8,80,60,58,324,6,6,5181
2036,2157,9,100,69,69,324,4,4,4323
2037,2159,10,200,0,-2,324,1,1,5049
2038,2157,3,16,73,69,326,4,4,12331
2039,2162,4,20,80,78,326,1,1,7113
2040,2155,2,10,86,70,325,8,8,40851
2041,2163,5,25,74,72,326,6,6,8624
2042,2166,6,40,45,41,326,1,1,9989
2043,2161,1,5,90,80,328,7,7,26465
2044,2165,3,16,87,79,325,5,5,23435
2045,2167,7,50,75,73,326,6,6,8427
2046,2170,8,80,48,48,326,8,8,4663
2047,2171,9,100,44,44,326,2,2,4761
2048,2169,4,20,84,78,325,4,4,19693
2049,2172,10,200,0,-2,326,5,5,6344
2050,2168,2,10,80,72,328,7,7,23686
2051,2175,3,16,76,72,328,8,8,12865
2052,2173,5,25,82,76,325,7,7,17749
2053,2164,1,5,82,52,329,4,4,75630
2054,2176,4,20,70,66,328,4,4,12641
2055,2177,6,40,74,70,325,1,1,13530
2056,2180,5,25,81,79,328,3,3,5856
2057,2183,6,40,72,70,328,3,3,5099
2058,2182,7,50,72,68,325,5,5,12683
2059,2178,1,5,98,86,331,6,6,31423
2060,2184,8,80,68,66,325,2,2,7314
2061,2184,7,50,59,57,328,2,2,8552
2062,2188,8,80,60,60,328,1,1,3815
2063,2187,9,100,50,48,325,7,7,8982
2064,2189,9,100,50,50,328,2,2,2877
2065,2191,10,200,0,0,328,0,0,3334
2066,2190,10,200,0,-2,325,4,4,6630
2067,2180,2,10,33,9,329,3,0,59861
2068,2194,3,16,74,64,329,8,8,27665
2069,2195,1,5,100,84,335,0,0,44750
2070,2197,4,20,79,71,329,1,2,21490
2071,2198,2,10,100,96,335,1,0,10406
2072,2200,3,16,100,98,335,3,0,6469
2073,2201,4,20,100,100,335,2,0,3500
2074,2199,5,25,74,68,329,9,9,16183
2075,2202,5,25,100,100,335,1,0,3968
2076,2204,6,40,100,100,335,4,0,2688
2077,2205,7,50,100,100,335,2,0,4032
2078,2203,6,40,77,73,329,3,3,12002
2079,2206,8,80,100,100,335,4,0,3640
2080,2208,9,100,100,100,335,4,0,3844
2081,2209,10,200,100,100,335,5,0,1797
2082,2207,7,50,63,59,329,3,3,10157
2083,2210,8,80,68,66,329,8,8,7117
2084,2211,9,100,69,67,329,5,5,8095
2085,2212,10,200,25,23,329,6,6,6636
2086,2214,1,5,94,84,338,6,4,26715
2087,2215,2,10,81,71,338,8,8,25845
2088,2216,3,16,76,70,338,9,9,17666
2089,2217,4,20,69,63,338,4,4,19600
2090,2213,1,5,86,32,337,7,7,135860
2091,2218,5,25,54,48,338,0,0,18612
2092,2220,6,40,52,48,338,4,4,10824
2093,2221,7,50,34,30,338,9,9,11962
2094,2222,8,80,28,26,338,4,4,5123
2095,2223,9,100,25,23,338,7,7,5868
2096,2224,10,200,0,-2,338,4,4,5117
2097,2219,2,10,76,48,337,9,9,70842
2098,2225,3,16,95,89,337,1,1,15661
2099,2226,4,20,99,95,337,6,6,10213
2100,2227,5,25,97,93,337,1,1,10083
2101,2228,6,40,92,88,337,3,3,11420
2102,2229,7,50,84,82,337,7,7,9626
2103,2231,8,80,92,90,337,8,8,8774
2104,2233,9,100,94,92,337,3,3,8850
2105,2235,10,200,75,73,337,4,4,7490
2106,2232,1,5,90,76,340,3,3,37270
2107,2236,1,5,93,87,342,4,4,18488
2108,2237,2,10,81,75,340,8,8,17429
2109,2238,2,10,90,88,342,7,7,7024
2110,2239,3,16,61,57,340,6,6,14962
2111,2240,3,16,79,77,342,4,4,8754
2112,2241,4,20,68,66,340,3,3,7214
2113,2234,1,5,76,48,341,2,2,71787
2114,2242,4,20,77,75,342,6,6,9614
2115,2230,1,5,84,46,339,3,3,95996
2116,2243,5,25,68,66,340,8,8,6469
2117,2245,5,25,72,70,342,0,0,7675
2118,2247,6,40,63,61,340,9,9,5707
2119,2249,7,50,66,66,340,6,6,3564
2120,2248,6,40,75,73,342,5,5,6536
2121,2250,8,80,16,14,340,5,5,5313
2122,2244,2,10,72,64,341,7,7,22582
2123,2252,9,100,38,38,340,3,3,3296
2124,2254,10,200,0,-2,340,4,4,9943
2125,2250,7,50,38,30,342,5,2,21705
2126,2256,8,80,60,60,342,4,4,4746
2127,2253,3,16,47,37,341,0,0,26004
2128,2257,9,100,63,63,342,0,0,3909
2129,2258,10,200,25,25,342,5,6,4522
2130,2246,2,10,65,35,339,7,7,76695
2131,2258,4,20,37,25,341,5,5,30215
2132,2260,3,16,69,63,339,1,1,19764
2133,2261,5,25,49,43,341,2,2,15220
2134,2263,4,20,65,59,339,3,3,17562
2135,2264,6,40,22,18,341,4,4,13275
2136,2265,1,5,94,88,345,8,8,15009
2137,2262,1,5,89,77,344,6,6,32595
2138,2267,5,25,54,50,339,9,9,14496
2139,2268,7,50,30,24,341,5,5,16228
2140,2269,2,10,74,68,345,0,0,15717
2141,2271,6,40,60,56,339,7,2,12262
2142,2272,8,80,4,0,341,5,5,9584
2143,2270,2,10,70,60,344,2,2,26664
2144,2273,3,16,77,75,345,2,2,8297
2145,2274,7,50,33,31,339,9,9,8853
2146,2275,9,100,38,36,341,3,3,7656
2147,2276,8,80,28,26,339,4,4,7588
2148,2276,4,20,74,72,345,4,4,8157
2149,2279,10,200,0,-2,341,5,5,7528
2150,2281,9,100,31,29,339,5,5,5582
2151,2283,10,200,0,0,339,2,2,3952
2152,2276,3,16,60,52,344,4,4,21150
2153,2282,5,25,65,61,345,5,5,12718
2154,2285,6,40,80,80,345,8,8,4665
2155,2287,7,50,53,51,345,5,5,5832
2156,2284,4,20,52,46,344,9,9,17394
2157,2288,8,80,48,46,345,2,2,4833
2158,2279,1,5,82,64,347,5,5,46796
2159,2288,5,25,51,47,344,2,2,13307
2160,2291,9,100,56,54,345,6,6,4357
2161,2294,10,200,0,-2,345,4,4,5167
2162,2293,6,40,59,57,344,6,6,8278
2163,2295,7,50,48,46,344,6,6,6916
2164,2297,8,80,24,22,344,7,7,5740
2165,2298,9,100,19,17,344,0,0,6659
2166,2292,2,10,58,42,347,7,7,43117
2167,2299,10,200,0,-2,344,9,9,6116
2168,2266,1,5,80,18,346,5,5,157575
2169,2300,3,16,70,64,347,6,6,14964
2170,2303,4,20,67,63,347,8,8,11825
2171,2307,5,25,67,63,347,1,1,12275
2172,2301,2,10,76,64,346,1,1,32339
2173,2310,6,40,56,54,347,0,0,9202
2174,2305,1,5,87,71,353,2,2,40973
2175,2311,3,16,65,59,346,6,6,18011
2176,2312,7,50,48,44,347,9,9,10082
2177,2315,8,80,44,42,347,3,3,5866
2178,2316,9,100,44,42,347,1,1,6047
2179,2313,4,20,51,45,346,5,5,18137
2180,2317,10,200,0,-2,347,4,4,5065
2181,2318,5,25,76,74,346,1,1,7823
2182,2313,2,10,67,55,353,5,5,31661
2183,2320,6,40,68,66,346,6,6,8903
2184,2309,1,5,79,53,356,2,2,66789
2185,2323,7,50,59,55,346,4,4,12205
2186,2325,8,80,32,28,346,0,0,12653
2187,2324,2,10,83,75,356,6,6,24176
2188,2322,3,16,46,32,353,2,1,37427
2189,2326,9,100,50,48,346,1,1,7186
2190,2320,1,5,100,82,358,6,6,48042
2191,2329,10,200,0,-2,346,5,5,5257
2192,2328,4,20,64,60,353,5,5,10179
2193,2327,3,16,64,58,356,0,0,18150
2194,2319,1,5,85,59,357,7,6,65114
2195,2332,4,20,75,71,356,2,2,11324
2196,2304,1,5,81,21,352,5,5,150826
2197,2334,5,25,83,79,356,4,5,10794
2198,2336,6,40,82,80,356,1,1,8220
2199,2333,2,10,70,56,357,0,0,39029
2200,2337,7,50,61,57,356,2,2,11273
2201,2335,2,10,63,51,352,1,1,31628
2202,2339,8,80,64,64,356,3,3,3850
2203,2341,9,100,75,75,356,4,4,4715
2204,2342,10,200,25,23,356,2,2,6832
2205,2338,3,16,57,43,357,4,2,39377
2206,2343,1,5,93,87,359,5,5,18915
2207,2345,2,10,71,63,359,6,6,24105
2208,2344,4,20,41,29,357,7,7,30652
2209,2347,3,16,75,73,359,7,7,9539
2210,2346,1,5,93,87,360,2,2,19893
2211,2348,5,25,58,50,357,7,7,20354
2212,2349,4,20,61,57,359,8,8,10272
2213,2352,5,25,53,51,359,0,0,9225
2214,2350,2,10,88,84,360,3,0,10000
2215,2353,6,40,36,34,359,0,0,6146
2216,2354,3,16,81,79,360,2,2,8115
2217,2350,6,40,27,17,357,3,1,28907
2218,2355,7,50,42,38,359,1,1,12617
2219,2358,8,80,28,26,359,8,8,5018
2220,2356,4,20,79,75,360,1,1,9788
2221,2359,9,100,38,38,359,3,3,4632
2222,2357,7,50,14,10,357,2,1,14751
2223,2361,10,200,0,0,359,4,4,3824
2224,2362,8,80,44,40,357,1,1,14183
2225,2360,5,25,38,30,360,4,4,19096
2226,2363,9,100,25,23,357,5,5,6987
2227,2364,6,40,58,56,360,9,9,4886
2228,2366,10,200,0,-2,357,1,1,5423
2229,2367,7,50,48,46,360,7,7,4681
2230,2368,8,80,36,36,360,5,5,4403
2231,2369,9,100,56,56,360,8,8,2962
2232,2370,10,200,0,0,360,9,9,2675
2233,2365,1,5,100,90,361,6,0,29888
2234,2371,1,5,89,75,362,9,9,35228
2235,2373,1,5,95,89,363,0,0,17951
2236,2372,2,10,71,53,361,6,6,48687
2237,2377,2,10,90,84,363,2,2,17173
2238,2379,3,16,88,86,363,3,3,8966
2239,2378,3,16,58,48,361,8,8,25736
2240,2340,3,16,84,-30,352,0,0,285098
2241,2381,4,20,76,72,363,7,9,11879
2242,2383,4,20,63,57,352,8,8,16151
2243,2382,4,20,35,25,361,8,8,26824
2244,2384,5,25,73,69,363,8,8,14495
2245,2376,1,5,93,67,365,7,7,69777
2246,2380,1,5,91,75,366,7,7,42579
2247,2385,5,25,51,47,352,9,9,14659
2248,2391,6,40,36,34,352,7,7,8916
2249,2386,6,40,56,48,363,7,7,22444
2250,2392,7,50,38,36,352,4,4,9039
2251,2389,2,10,91,81,365,2,2,28312
2252,2393,7,50,72,70,363,1,1,8761
2253,2390,2,10,81,69,366,4,4,31739
2254,2397,8,80,68,66,363,6,6,8470
2255,2394,8,80,32,28,352,8,8,14622
2256,2399,9,100,50,48,352,2,2,5412
2257,2399,9,100,69,67,363,2,2,8435
2258,2386,1,5,100,76,367,7,0,62949
2259,2401,10,200,0,-2,352,5,5,7240
2260,2396,3,16,77,65,365,0,0,33994
2261,2386,5,25,37,9,361,7,0,70216
2262,2402,10,200,0,-4,363,2,2,12555
2263,2405,6,40,50,46,361,5,5,11672
2264,2398,3,16,62,44,366,9,9,46191
2265,2404,4,20,78,70,365,0,0,24581
2266,2409,7,50,45,41,361,2,2,13038
2267,2403,2,10,100,86,367,0,0,37813
2268,2410,4,20,63,59,366,1,1,11777
2269,2405,1,5,87,77,369,5,5,27626
2270,2411,1,5,100,94,372,0,6,18847
2271,2415,5,25,80,78,366,1,1,8173
2272,2413,8,80,32,28,361,8,8,14065
2273,2418,6,40,45,43,366,2,2,6858
2274,2417,2,10,100,96,372,7,6,14519
2275,2419,9,100,13,11,361,1,1,9244
2276,2420,7,50,34,32,366,4,4,7221
2277,2412,5,25,63,51,365,5,5,32713
2278,2416,2,10,81,71,369,4,4,29148
2279,2423,10,200,0,-2,361,3,3,5443
2280,2424,8,80,36,36,366,4,4,4740
2281,2422,3,16,100,98,372,6,6,9383
2282,2428,4,20,100,100,372,5,6,3556
2283,2427,9,100,38,36,366,7,7,5093
2284,2426,3,16,80,78,369,1,1,7624
2285,2430,10,200,0,0,366,3,3,3756
2286,2425,6,40,57,51,365,8,8,18322
2287,2431,4,20,69,67,369,7,2,7253
2288,2432,5,25,67,65,369,1,1,6066
2289,2432,7,50,59,55,365,1,1,10954
2290,2434,6,40,69,67,369,9,9,4993
2291,2436,7,50,53,51,369,0,0,6011
2292,2435,8,80,56,54,365,0,0,7545
2293,2437,8,80,24,22,369,1,1,6903
2294,2437,9,100,31,29,365,1,1,7853
2295,2439,9,100,75,73,369,4,4,6025
2296,2440,10,200,0,-2,365,0,0,5432
2297,2441,10,200,25,25,369,4,4,3672
2298,2429,5,25,64,32,372,1,6,80294
2299,2442,6,40,61,49,372,8,8,31505
2300,2443,7,50,59,53,372,4,4,18472
2301,2444,8,80,44,36,372,8,5,22430
2302,2446,9,100,50,46,372,1,1,13581
2303,2447,10,200,0,-2,372,7,7,7689
2304,2408,1,5,69,-31,371,3,3,247147
2305,2448,2,10,76,54,371,1,1,54883
2306,2449,1,5,100,90,375,4,0,28017
2307,2450,3,16,68,60,371,2,2,20437
2308,2452,4,20,65,55,371,4,4,28513
2309,2453,5,25,72,62,371,9,9,26784
2310,2455,6,40,52,48,371,7,7,13303
2311,2454,1,5,86,72,376,2,2,39725
2312,2456,7,50,63,61,371,3,3,9717
2313,2458,8,80,56,52,371,4,4,11130
2314,2459,9,100,44,42,371,6,6,7797
2315,2460,10,200,0,-2,371,9,9,6221
2316,2461,1,5,89,77,377,5,5,33655
2317,2462,2,10,89,85,377,1,1,11224
2318,2466,3,16,78,74,377,4,4,11871
2319,2463,1,5,99,89,380,3,6,29073
2320,2468,2,10,100,98,380,3,7,6014
2321,2467,4,20,73,65,377,4,4,24715
2322,2469,3,16,82,78,380,3,5,13264
2323,2470,5,25,80,76,377,6,6,10168
2324,2472,4,20,98,96,380,2,4,7189
2325,2473,6,40,80,78,377,0,0,9645
2326,2474,5,25,100,98,380,6,5,5330
2327,2475,7,50,84,82,377,8,8,6979
2328,2470,1,5,92,78,381,6,6,37153
2329,2475,6,40,32,26,380,8,8,16981
2330,2477,8,80,72,68,377,7,9,11266
2331,2480,7,50,36,32,380,6,6,10046
2332,2478,1,5,97,89,382,5,5,22328
2333,2481,9,100,56,52,377,3,8,14803
2334,2482,8,80,24,22,380,8,8,8169
2335,2484,10,200,50,50,377,4,4,4577
2336,2479,2,10,69,57,381,6,6,34010
2337,2485,9,100,25,23,380,4,4,7430
2338,2487,10,200,0,-2,380,6,6,9688
2339,2483,2,10,84,76,382,0,0,23899
2340,2486,3,16,70,66,381,6,6,14651
2341,2489,4,20,60,56,381,3,3,14214
2342,2488,3,16,77,69,382,7,9,21705
2343,2490,5,25,40,34,381,4,4,18777
2344,2491,4,20,78,74,382,7,2,12592
2345,2492,6,40,46,44,381,7,7,9721
2346,2494,7,50,45,43,381,6,6,7311
2347,2493,5,25,66,60,382,0,0,17208
2348,2495,8,80,56,54,381,1,1,6148
2349,2497,9,100,44,42,381,1,1,5307
2350,2498,10,200,0,-2,381,6,6,5297
2351,2499,1,5,97,89,383,2,1,19848
2352,2500,2,10,91,87,383,0,0,13871
2353,2501,1,5,86,68,384,9,9,46395
2354,2502,3,16,81,55,383,7,7,64882
2355,2504,4,20,89,85,383,6,6,13153
2356,2503,2,10,72,60,384,3,3,34198
2357,2506,5,25,76,72,383,3,3,10811
2358,2508,6,40,70,68,383,2,2,7508
2359,2505,1,5,90,78,385,1,1,34878
2360,2507,3,16,66,52,384,8,8,35283
2361,2510,2,10,88,80,385,2,2,22361
2362,2511,4,20,63,57,384,8,8,17588
2363,2509,7,50,63,47,383,9,9,42157
2364,2513,8,80,64,62,383,2,2,5706
2365,2512,3,16,85,81,385,7,7,13726
2366,2515,9,100,56,56,383,5,5,4269
2367,2513,5,25,54,50,384,2,2,14713
2368,2517,10,200,0,0,383,2,2,3397
2369,2515,4,20,87,83,385,5,5,13351
2370,2518,6,40,55,51,384,2,2,10623
2371,2520,5,25,83,79,385,4,4,11064
2372,2521,7,50,45,39,384,9,9,16629
2373,2522,6,40,73,69,385,7,7,10858
2374,2523,8,80,52,50,384,6,6,7513
2375,2523,7,50,78,76,385,6,6,9623
2376,2526,8,80,60,58,385,0,0,9171
2377,2525,9,100,19,15,384,0,0,13913
2378,2527,9,100,63,61,385,5,5,7341
2379,2528,10,200,0,-4,384,0,0,10960
2380,2529,10,200,25,23,385,3,3,6846
2381,2530,1,5,84,68,387,1,1,40813
2382,2532,2,10,79,73,387,0,0,17023
2383,2533,3,16,67,61,387,6,6,17253
2384,2531,1,5,94,66,388,3,0,74389
2385,2534,4,20,81,79,387,2,2,8689
2386,2536,5,25,80,78,387,3,3,6632
2387,2537,6,40,74,72,387,5,5,8367
2388,2538,7,50,75,73,387,0,0,4836
2389,2539,8,80,40,38,387,0,0,9131
2390,2535,2,10,87,69,388,3,4,47013
2391,2540,9,100,63,61,387,7,7,4946
2392,2543,10,200,0,-2,387,7,7,6626
2393,2541,3,16,82,64,388,3,4,48688
2394,2542,1,5,81,47,389,4,4,87048
2395,2544,4,20,87,69,388,5,6,47145
2396,2545,2,10,79,73,389,6,6,17102
2397,2547,3,16,51,41,389,1,1,27425
2398,2548,4,20,34,22,389,4,4,30793
2399,2546,5,25,76,46,388,4,9,78476
2400,2550,5,25,65,63,389,2,2,9147
2401,2552,6,40,23,17,389,1,0,15730
2402,2553,7,50,48,46,389,9,9,5621
2403,2554,8,80,32,30,389,5,5,8810
2404,2555,9,100,0,-2,389,8,8,5795
2405,2556,10,200,0,0,389,6,6,3362
2406,2549,1,5,94,58,390,5,5,93129
2407,2551,6,40,46,10,388,5,5,93362
2408,2558,7,50,39,19,388,7,2,50298
2409,2559,1,5,87,75,391,9,9,34235
2410,2561,8,80,48,40,388,0,0,24854
2411,2562,2,10,74,68,391,9,9,19938
2412,2557,2,10,73,27,390,0,0,119196
2413,2560,1,5,88,64,392,4,4,60479
2414,2564,3,16,57,51,391,3,3,18114
2415,2563,9,100,6,-8,388,1,1,37790
2416,2567,4,20,54,48,391,3,3,15918
2417,2568,10,200,0,-6,388,3,3,15903
2418,2569,5,25,44,40,391,4,5,13109
2419,2566,2,10,80,70,392,5,5,29212
2420,2570,6,40,31,29,391,6,6,8668
2421,2571,3,16,93,89,392,5,5,13509
2422,2572,7,50,39,37,391,1,1,6849
2423,2573,4,20,98,96,392,6,6,5847
2424,2574,8,80,16,12,391,7,7,10526
2425,2575,5,25,96,94,392,7,7,5241
2426,2576,9,100,0,-2,391,7,2,7736
2427,2578,10,200,0,-2,391,4,4,5021
2428,2577,6,40,86,82,392,8,8,10589
2429,2579,7,50,88,86,392,9,9,5878
2430,2580,8,80,72,68,392,3,3,10139
2431,2581,9,100,63,59,392,0,0,13003
2432,2583,1,5,95,89,394,1,1,18207
2433,2584,1,5,99,95,395,0,0,12064
2434,2586,2,10,99,97,395,0,0,8022
2435,2588,3,16,96,92,395,6,6,10476
2436,2585,2,10,76,64,394,2,2,31511
2437,2589,4,20,91,87,395,4,4,9989
2438,2587,1,5,85,71,396,3,3,36347
2439,2591,5,25,88,84,395,7,7,10777
2440,2582,1,5,91,65,393,0,0,69833
2441,2592,6,40,87,85,395,5,5,7516
2442,2590,3,16,69,55,394,6,6,35725
2443,2595,7,50,61,57,395,9,9,11247
2444,2592,2,10,74,66,396,5,6,21480
2445,2597,8,80,84,82,395,0,0,8633
2446,2594,2,10,86,78,393,1,1,23759
2447,2596,4,20,54,46,394,4,4,20911
2448,2598,3,16,51,43,396,8,8,21027
2449,2601,5,25,36,30,394,2,2,15952
2450,2600,3,16,79,73,393,9,9,14048
2451,2602,4,20,65,61,396,6,6,11104
2452,2599,9,100,50,40,395,1,1,29240
2453,2603,6,40,49,47,394,3,3,7494
2454,2605,5,25,54,50,396,5,5,8877
2455,2607,7,50,34,32,394,6,6,7121
2456,2606,10,200,25,23,395,0,0,7035
2457,2609,8,80,32,30,394,7,7,7204
2458,2610,9,100,31,31,394,8,8,3591
2459,2608,6,40,55,51,396,4,4,14420
2460,2611,10,200,25,25,394,8,8,2985
2461,2612,7,50,64,62,396,7,7,9326
2462,2604,4,20,56,42,393,1,1,38870
2463,2613,8,80,60,58,396,9,9,6613
2464,2615,9,100,56,54,396,0,0,7538
2465,2616,10,200,0,0,396,1,1,4402
2466,2614,5,25,80,74,393,6,6,16491
2467,2617,6,40,63,53,393,0,0,25038
2468,2618,7,50,73,69,393,7,7,12723
2469,2619,8,80,60,56,393,1,1,11983
2470,2620,9,100,44,40,393,5,5,14132
2471,2621,10,200,0,-2,393,0,0,6028
2472,2622,1,5,77,39,397,5,5,99855
2473,2623,2,10,86,76,397,1,1,29380
2474,2624,3,16,73,63,397,0,0,26424
2475,2625,4,20,70,62,397,2,2,20987
2476,2626,5,25,66,54,397,2,2,34619
2477,2627,6,40,63,57,397,3,3,17800
2478,2628,7,50,73,65,397,8,8,20273
2479,2629,8,80,52,48,397,0,0,12651
2480,2630,9,100,50,46,397,1,1,10301
2481,2631,10,200,0,-4,397,6,6,10492
2482,2633,1,5,87,73,399,9,9,37022
2483,2634,2,10,70,60,399,7,7,29257
2484,2635,1,5,95,83,400,6,6,30484
2485,2636,3,16,60,52,399,8,8,22963
2486,2639,4,20,64,60,399,5,5,14760
2487,2638,2,10,88,80,400,6,6,22859
2488,2632,1,5,94,36,398,3,3,154738
2489,2641,5,25,50,44,399,2,2,16516
2490,2643,6,40,65,61,399,9,4,10708
2491,2645,7,50,58,56,399,1,1,8023
2492,2642,3,16,80,66,400,0,0,37441
2493,2646,8,80,20,18,399,5,5,9659
2494,2648,1,5,100,100,403,2,0,2582
2495,2649,9,100,56,54,399,9,9,6748
2496,2651,10,200,0,0,399,5,5,4362
2497,2647,4,20,75,65,400,4,4,27620
2498,2650,2,10,100,96,403,7,7,12626
2499,2653,3,16,100,96,403,7,1,11698
2500,2652,5,25,56,42,400,3,3,37580
2501,2655,6,40,78,76,400,5,5,9214
2502,2643,2,10,83,41,398,9,4,113649
2503,2654,4,20,52,34,403,1,1,47241
2504,2656,7,50,67,61,400,6,6,15586
2505,2658,5,25,100,100,403,7,2,3354
2506,2659,8,80,40,34,400,7,7,17600
2507,2661,9,100,63,61,400,3,3,9530
2508,2657,3,16,76,60,398,6,6,41185
2509,2662,10,200,0,-4,400,6,6,11316
2510,2663,4,20,63,47,398,1,1,42728
2511,2664,5,25,55,35,398,2,2,50729
2512,2666,1,5,97,91,405,7,7,17740
2513,2667,6,40,59,55,398,1,1,13920
2514,2668,2,10,95,91,405,8,8,11595
2515,2669,7,50,63,55,398,3,3,22959
2516,2671,8,80,52,46,398,3,3,16194
2517,2670,3,16,67,53,405,2,6,35282
2518,2665,1,5,85,43,404,4,4,109794
2519,2673,4,20,91,87,405,7,7,10322
2520,2672,9,100,56,48,398,8,8,20353
2521,2674,5,25,69,63,405,5,5,17260
2522,2676,10,200,0,-4,398,7,1,14102
2523,2677,6,40,69,65,405,9,9,10636
2524,2674,2,10,76,62,404,5,5,37807
2525,2678,7,50,83,81,405,8,8,5989
2526,2679,8,80,88,86,405,8,8,5913
2527,2681,9,100,75,73,405,8,8,5622
2528,2679,3,16,71,63,404,8,8,21891
2529,2682,10,200,50,48,405,8,6,6068
2530,2683,4,20,60,38,404,8,8,59372
2531,2684,5,25,46,38,404,2,2,20250
2532,2685,6,40,59,57,404,8,8,7802
2533,2687,1,5,90,82,406,8,8,20587
2534,2688,2,10,84,80,406,1,1,10965
2535,2689,3,16,82,80,406,4,4,7039
2536,2690,4,20,65,63,406,5,5,8673
2537,2691,5,25,49,45,406,7,7,10813
2538,2692,6,40,35,33,406,1,1,9160
2539,2693,7,50,31,29,406,2,2,5961
2540,2694,8,80,20,18,406,2,2,6853
2541,2695,9,100,19,19,406,1,1,3693
2542,2696,10,200,0,0,406,9,9,4464
2543,2699,1,5,100,92,409,8,0,24813
2544,2701,2,10,100,96,409,7,0,13878
2545,2697,1,5,92,80,407,9,9,33943
2546,2702,3,16,100,98,409,9,0,6483
2547,2703,2,10,89,87,407,9,9,9570
2548,2698,1,5,84,54,408,5,5,78710
2549,2705,3,16,72,68,407,3,3,13674
2550,2707,4,20,67,65,407,3,3,9396
2551,2704,4,20,46,34,409,7,7,32962
2552,2708,5,25,71,65,407,1,1,14985
2553,2706,2,10,68,54,408,7,7,37453
2554,2709,5,25,50,44,409,0,0,17637
2555,2711,6,40,63,59,407,7,7,13710
2556,2712,6,40,43,39,409,9,9,12187
2557,2712,3,16,74,66,408,9,9,20114
2558,2715,7,50,53,49,409,4,4,11999
2559,2700,1,5,94,74,410,2,2,54798
2560,2714,7,50,55,47,407,2,3,20545
2561,2716,4,20,56,50,408,1,1,16539
2562,2718,8,80,36,34,407,0,6,6753
2563,2717,8,80,12,8,409,1,1,11457
2564,2721,9,100,63,61,407,2,2,5039
2565,2722,9,100,31,29,409,9,9,6640
2566,2710,1,5,88,62,411,6,6,67622
2567,2720,5,25,53,49,408,3,7,14397
2568,2724,10,200,0,-2,409,4,4,8361
2569,2718,2,10,87,75,410,0,6,27530
2570,2726,6,40,42,38,408,3,3,13040
2571,2723,10,200,0,-8,407,6,6,21209
2572,2728,7,50,30,26,408,9,9,12686
2573,2729,8,80,28,26,408,0,0,8453
2574,2725,2,10,82,66,411,1,1,41655
2575,2730,9,100,44,42,408,1,1,7447
2576,2732,10,200,0,-2,408,4,4,6315
2577,2727,3,16,80,64,410,5,5,41930
2578,2733,4,20,80,78,410,2,2,7888
2579,2734,5,25,72,70,410,3,3,8836
2580,2735,6,40,51,49,410,3,3,5619
2581,2731,3,16,59,39,411,1,1,51925
2582,2736,7,50,64,58,410,0,6,18284
2583,2738,8,80,76,72,410,2,2,11387
2584,2737,4,20,44,26,411,4,4,45125
2585,2739,9,100,38,24,410,5,5,36576
2586,2740,5,25,39,27,411,3,3,32656
2587,2741,10,200,25,19,410,6,6,15604
2588,2743,1,5,86,74,412,7,7,34552
2589,2742,6,40,27,-11,411,4,4,94992
2590,2746,7,50,36,30,411,0,0,17606
2591,2749,8,80,12,8,411,2,2,14887
2592,2750,9,100,19,17,411,7,7,9637
2593,2744,2,10,53,27,412,5,5,65227
2594,2745,1,5,89,69,413,0,0,51108
2595,2751,10,200,0,-2,411,3,3,7366
2596,2752,3,16,52,44,412,7,7,21391
2597,2753,2,10,87,79,413,4,4,20611
2598,2748,1,5,79,45,415,2,2,85197
2599,2755,3,16,80,72,413,5,5,24046
2600,2747,1,5,87,49,414,1,1,95513
2601,2757,4,20,85,83,413,6,6,9196
2602,2754,4,20,16,0,412,7,7,42289
2603,2756,2,10,79,73,415,6,6,18658
2604,2759,5,25,75,71,413,7,7,10793
2605,2760,5,25,37,31,412,3,3,18723
2606,2762,6,40,83,81,413,1,1,8023
